"region","county","state","msa","pmsa","pop.density","pop","pop.change","age6574","age75","crime","college","income","farm","democrat","republican","Perot","white","black","turnout"
"South","Brunswick County","VA",NA,NA,29,15987,3.799999952,8.699999809,5.599999905,1570,7,23948,5.199999809,54.90000153,36.90000153,7.099999905,41.31481934,58.47876358,42.02164078
"South","Buchanan County","VA",NA,NA,63,31333,-16.70000076,5.400000095,3.299999952,1420,6.400000095,22464,1.5,63.29999924,28.20000076,7,99.27871704,0.201065972,37.3535881
"South","Buckingham County","VA",NA,NA,22,12873,10.60000038,8.399999619,6.199999809,1690,7.900000095,27164,4,43,46.40000153,9,58.75864029,40.85294724,39.64110947
"South","Campbell County","VA",4640,NA,97,47572,7.199999809,7.300000191,4.199999809,2270,12.89999962,31833,2.400000095,30.39999962,55.29999924,12.89999962,84.96173859,14.45388031,41.5307312
"South","Caroline County","VA",NA,NA,38,19217,12.10000038,7.199999809,4.599999905,2541,8.300000191,32245,2.400000095,48.59999847,38,12.39999962,60.81074142,37.69578934,40.34448624
"South","Carroll County","VA",NA,NA,57,26594,-0.699999988,9.100000381,6.900000095,1077,6.5,24885,3.400000095,34.70000076,51.90000153,12.69999981,99.19530487,0.409866899,41.04309082
"South","Charles City County","VA",6760,NA,35,6282,-4.900000095,6.900000095,4.400000095,1786,8.399999619,31734,1.799999952,66.69999695,24.20000076,8.300000191,28.65329552,63.18051529,47.97835159
"South","Charlotte County","VA",NA,NA,25,11688,-3.400000095,10.5,6.699999809,1870,6.5,23548,6.300000191,41,44.90000153,12.5,63.24435425,36.47330475,43.72861099
"South","Chesterfield County","VA",6760,NA,529,209274,59.29999924,4.099999905,2,4353,29.20000076,48064,0.200000003,27.5,55.59999847,16.60000038,84.61013031,12.99540329,48.70791245
"South","Clarke County","VA",8872,8840,68,12101,20.29999924,7.800000191,6.199999809,1969,18.60000038,38096,6.400000095,39,42.90000153,17.29999924,90.76935577,8.71002388,38.41004944
"South","Craig County","VA",NA,NA,14,4372,13.89999962,8.399999619,5.599999905,608,7.699999809,28530,4.099999905,42,43.90000153,13.19999981,99.58828735,0.182982624,52.53888321
"South","Culpepper County","VA",8872,8840,76,27791,28.79999924,7,5.5,2851,14.89999962,36605,3.299999952,32.90000153,49.90000153,15.69999981,81.20974731,17.21060753,37.6596756
"South","Cumberland County","VA",NA,NA,26,7825,0,8.699999809,6.800000191,767,11.19999981,26566,7.599999905,37.90000153,48.59999847,11,60.8945694,38.68370438,43.24600601
"South","Dickenson County","VA",NA,NA,53,17620,-10.30000019,7.199999809,5,788,6,19498,2.400000095,59.40000153,31.60000038,8.100000381,99.42678833,0.385925084,46.21452713
"South","Dinwiddle County","VA",6760,NA,40,20960,-9.899999619,8.100000381,4.300000191,1832,8.399999619,32938,5.400000095,42.20000076,42.40000153,13.89999962,63.68320465,35.64408493,41.01622009
"South","Essex County","VA",NA,NA,35,8689,0.400000006,9.399999619,8.399999619,4339,16.39999962,31339,4.199999809,40.5,48.59999847,9.800000191,61.33041763,37.63378906,44.93037033
"South","Fairfax County","VA",8872,8840,2166,818584,43.90000153,4.400000095,2.099999905,3632,49,65201,0,41.59999847,44.29999924,13.80000019,81.28659058,7.735919476,47.05906677
"South","Fauquier County","VA",8872,8840,78,48741,41.20000076,5.599999905,3.700000048,2013,21.5,48806,4.699999809,31.79999924,50.59999847,16.70000076,87.51769257,11.20617104,42.5904274
"South","Floyd County","VA",NA,NA,32,12005,6.900000095,9.199999809,7.400000095,795,10.39999962,27439,8.199999809,38.09999847,48.40000153,12.60000038,97.15951538,2.43231988,44.28154755
"South","Fluvanna County","VA",1540,NA,49,12429,36.5,8.300000191,4.699999809,1426,16.29999924,34776,3.400000095,36.5,48,14.89999962,76.61115265,22.89806175,47.08343506
"South","Franklin County","VA",NA,NA,59,39549,14.5,7.699999809,5.300000191,1635,10.10000038,29958,4.300000191,42,42.79999924,14.19999981,88.8568573,10.69812107,39.70011902
"South","Frederick County","VA",NA,NA,116,45723,40.5,6.099999905,3.400000095,3100,14.69999981,35958,2.200000048,28.29999924,54,17.10000038,97.40393066,1.819653153,38.20396805
"South","Giles County","VA",NA,NA,46,16366,-8.100000381,10.30000019,6.5,1161,8.899999619,29416,3.200000048,43.79999924,39.59999847,15,98.03250885,1.735304952,46.63326263
"South","Gloucester County","VA",5720,NA,144,30131,55.59999847,6.5,4.599999905,1754,14.69999981,35719,1.299999952,30.39999962,48.40000153,19.79999924,87.77671051,11.13139248,44.28993225
"South","Goochland County","VA",6760,NA,53,14163,27.5,6.400000095,4.599999905,1084,19.29999924,40215,4.400000095,34.59999847,51.29999924,13.30000019,69.86514282,29.72533989,52.80661011
"South","Grayson County","VA",NA,NA,36,16278,-2.700000048,9.699999809,6.900000095,641,4.199999809,22526,5.199999809,37.70000076,48.70000076,12.39999962,96.62734985,2.98562479,42.62808609
"South","Greene County","VA",1540,NA,74,10297,51.09999847,6,3.400000095,1166,12.69999981,33237,3.599999905,31.20000076,52.29999924,14.5,93.02709198,6.448480129,42.06079483
"South","Greensville County","VA",NA,NA,38,8853,16,8.5,5.300000191,3258,5.300000191,25361,5.300000191,56.09999847,33.5,9,44.05286407,55.52919769,45.02428436
"South","Halifax County","VA",NA,NA,36,29033,-4.199999809,9.600000381,6.900000095,1444,6.400000095,27185,7.5,42.20000076,46.20000076,10.10000038,60.29001617,39.24155426,38.79034042
"South","Hanover County","VA",6760,NA,143,63306,34.40000153,6.599999905,4,2729,18.89999962,45517,1.799999952,23.39999962,59.40000153,16.60000038,89.15426636,10.11752415,54.11967087
"South","Henrico County","VA",6760,NA,937,217881,23.5,7.300000191,5.099999905,4867,28,42173,0.100000001,33.79999924,52.29999924,13.5,77.31422424,20.11510849,49.9667244
"South","Henry County","VA",NA,NA,149,56942,-1.299999952,7.599999905,4.800000191,3271,6.699999809,29730,1.5,42.59999847,41.29999924,14.69999981,76.44445038,23.10245514,38.32847595
"South","Highland County","VA",NA,NA,6,2635,-11.69999981,11.30000019,8.100000381,1980,13,25714,16.5,35.29999924,49,15.10000038,99.81024933,0.113851994,53.13092804
"South","Isle of Wight County","VA",5720,NA,83,25053,21.10000038,7,4.199999809,2676,10.39999962,33123,3.700000048,38.5,47.20000076,13.5,67.75635529,31.63293839,45.45164108
"South","James City County","VA",5720,NA,259,34859,65.5,7.400000095,4.099999905,3216,32.90000153,45283,0.5,35.90000153,48.20000076,14.69999981,79.76132202,18.53179932,52.27057648
"South","King and Queen County","VA",NA,NA,20,6289,5.5,9.5,5.599999905,892,7.5,29712,6.699999809,46.70000076,41.29999924,11.10000038,56.81348419,41.86675262,46.38257217
"South","King George County","VA",8872,8840,80,13527,36,5.800000191,3.599999905,1077,20.39999962,38210,2.900000095,34,48.29999924,17.20000076,78.33961487,20.2114296,39.35832214
"South","King William County","VA",NA,NA,42,10913,23.79999924,7.199999809,5.400000095,2463,13,38635,3.099999905,34.79999924,49.5,14.5,67.36003113,30.3307972,47.92449188
"South","Lancaster County","VA",NA,NA,82,10896,7.699999809,14.80000019,11.10000038,1445,18.89999962,31593,2,32.79999924,51.40000153,13.39999962,69.44750214,30.18538857,50.73421478
"South","Lee County","VA",NA,NA,56,24496,-6,8.800000191,6.800000191,880,6.5,17783,7.400000095,53.20000076,35.79999924,10.19999981,99.38765717,0.371489227,39.99020386
"South","Loudoun County","VA",8872,8840,181,86129,64.09999847,3.5,2.5,2969,32.70000076,56006,2.400000095,34.79999924,46.40000153,17.79999924,89.51108551,7.161351204,48.26945496
"South","Louisa County","VA",NA,NA,43,20325,20.29999924,8.300000191,5.5,1187,8.699999809,31294,4.699999809,40.90000153,41.70000076,16.60000038,73.65313721,25.74661827,40.87084961
"South","Lunenburg County","VA",NA,NA,27,11419,-5.400000095,10.89999962,6.199999809,1595,6.599999905,23953,7.199999809,42.40000153,45.29999924,10.30000019,62.01068497,37.58647919,43.01602554
"South","Madison County","VA",NA,NA,37,11949,17.5,8.100000381,6.800000191,1227,15.39999962,30433,7.300000191,35.59999847,49,13.69999981,85.21215057,14.20202541,39.99497986
"South","Mathews County","VA",5720,NA,98,8348,4.900000095,12.30000019,10.39999962,920,15.5,33481,1.200000048,31,48.20000076,19.5,85.52946472,14.07522774,54.20460129
"South","Mecklenburg County","VA",NA,NA,48,29241,0.800000012,10.39999962,6.800000191,3282,10,26346,4.300000191,39,49.20000076,10.30000019,61.30433273,38.3913002,37.51581573
"South","Middlesex County","VA",NA,NA,68,8653,15.60000038,12.60000038,9.399999619,2480,14.69999981,30429,3.400000095,34.09999847,47.5,16.39999962,75.15312958,24.62729645,54.14307022
"South","Montgomery County","VA",NA,NA,192,73913,17.70000076,4.599999905,3.5,4192,31.60000038,32128,1.100000024,42.70000076,42.5,13.80000019,91.97705078,3.843708038,33.73560715
"South","Nelson County","VA",NA,NA,28,12778,7.199999809,9.300000191,6.5,855,13.39999962,27893,4.199999809,46.70000076,39,13.5,80.18469238,18.82923698,43.34011459
"South","New Kent County","VA",6760,NA,52,10445,25.29999924,5.699999809,3.099999905,3459,13.39999962,41437,3,31.70000076,49.40000153,18.5,77.33843994,20.59358597,52.49401474
"South","Northhampton County","VA",NA,NA,62,13061,-11.69999981,11.39999962,8.5,2600,12.39999962,23306,4.5,45.70000076,37.20000076,15,52.69121933,46.2062645,43.01355362
"South","Northumberland County","VA",NA,NA,57,10524,10.60000038,15.60000038,9.300000191,1768,13.5,28324,4.800000191,34.90000153,50,13.69999981,70.20144653,29.43747711,50.6841507
"South","Nottoway County","VA",NA,NA,48,14993,2.700000048,10.30000019,7.800000191,2685,8.800000191,25966,4.900000095,42,45.40000153,10.60000038,58.29386902,41.05249023,38.30454254
"South","Orange County","VA",NA,NA,66,21421,24.39999962,9.699999809,6.099999905,1723,16.10000038,35121,3.400000095,37.29999924,45.59999847,15.89999962,85.11740875,14.37374496,41.85612106
"South","Page County","VA",NA,NA,72,21690,14.80000019,9,6,1244,7.900000095,28251,3.299999952,35.59999847,49.70000076,13.69999981,97.4688797,2.037805557,39.00415039
"South","Patrick County","VA",NA,NA,36,17473,-0.699999988,9.100000381,7.099999905,2648,7,26879,4.699999809,34.29999924,49,14.30000019,92.30240631,7.228294849,41.14347839
"South","Pittsylvania County","VA",1950,NA,57,55655,1.100000024,8.199999809,5.199999809,1815,7.400000095,29412,6.5,35.09999847,52.40000153,10.5,72.89551544,26.80621719,39.33878326
"South","Powhatan County","VA",6760,NA,64,15328,28.39999962,5.699999809,3.099999905,1047,12.19999981,40610,2.200000048,27.5,54.09999847,17.39999962,77.98799896,21.46398735,46.22912216
"South","Prince Edward County","VA",NA,NA,50,17320,7.199999809,7.699999809,6.699999809,2029,14.19999981,27081,3.299999952,43.5,44.79999924,9.899999619,63.06581879,36.17205429,36.85334778
"South","Prince George County","VA",6760,NA,106,27394,9,4.199999809,2,2303,16.20000076,36952,1.200000048,32.79999924,51,15.5,66.68613434,29.10126305,34.35788727
"South","Prince William County","VA",8872,8840,678,215686,58.70000076,2,1,4108,27.60000038,52078,0.300000012,35,46.79999924,17.39999962,83.31973267,11.62708759,35.08804321
"South","Pulaski County","VA",NA,NA,108,34496,-2,8.600000381,6.199999809,3476,11.5,28057,1.899999976,40.29999924,44,14.80000019,93.78768921,5.809369087,40.54673004
"South","Rappahannock County","VA",NA,NA,25,6622,11.10000038,8,5,832,18.89999962,36399,6.400000095,40,44.29999924,15.30000019,92.04167938,7.414678574,48.03684616
"South","Richmond County","VA",NA,NA,38,7273,5.199999809,10.19999981,9.100000381,947,11.80000019,28383,7.400000095,33.90000153,52.79999924,12,69.11865997,30.16636848,41.93592834
"South","Roanoke County","VA",6800,NA,319,79332,9.5,7.800000191,5.699999809,3148,22.60000038,42223,0.400000006,35.79999924,50.29999924,13.30000019,96.45540619,2.54752183,51.78238297
"South","Rockbridge County","VA",NA,NA,31,18350,5.400000095,9,4.800000191,2816,12.89999962,28545,5.099999905,38.79999924,43,16.70000076,96.33787537,3.128065348,40.88828278
"South","Rockingham County","VA",NA,NA,69,57482,13.30000019,7.5,5.699999809,1089,14.60000038,33442,7,25.20000076,60.59999847,13.19999981,97.70014954,1.511777639,37.39083481
"South","Russell County","VA",NA,NA,61,28667,-9.100000381,7.199999809,5,828,6.699999809,21777,4.5,56.40000153,33.90000153,8.300000191,98.75466919,1.098824382,40.05999756
"South","Scott County","VA",3660,NA,43,23204,-7.5,9.600000381,7.199999809,1209,5.900000095,22497,9.800000191,41.09999847,46.59999847,9.899999619,99.2501297,0.616273046,41.76004028
"South","Shenandoah County","VA",NA,NA,63,31636,17.10000038,9.5,7.199999809,1522,11.19999981,31273,4,28.5,55.70000076,14.80000019,98.20774078,1.134783149,43.92464447
"South","Smyth County","VA",NA,NA,73,32370,-1.5,8.800000191,6.300000191,1983,7.800000191,25027,4.400000095,38.09999847,47.40000153,12.5,97.60889435,2.038924932,39.94748306
"South","Southhampton County","VA",NA,NA,28,17550,-6.800000191,8.800000191,5.5,1200,11.39999962,30862,5.099999905,46.5,41.40000153,11,54.89458847,44.83190918,39.16809082
"South","Spotsylvania County","VA",8872,8840,153,57403,92,4.699999809,2.599999905,3345,19,43596,1.5,33.90000153,49.29999924,16.29999924,87.48671722,10.76250362,41.83404922
"South","Stafford County","VA",8872,8840,263,61236,75.19999695,3.700000048,2.200000048,2834,21.60000038,47526,0.400000006,31,50.40000153,18,90.70807648,7.02854538,40.61499786
"South","Surry County","VA",NA,NA,23,6145,5.199999809,8.899999619,5.800000191,2483,11,30109,8,55.70000076,31.89999962,11.10000038,44.29617691,55.50854492,53.29536057
"South","Sussex County","VA",NA,NA,21,10248,-6.300000191,8.800000191,6.5,2536,8.600000381,26538,6.699999809,51.59999847,35.90000153,10.5,41.50078201,58.10889816,41.50078201
"South","Tazewell County","VA",NA,NA,90,45960,-7.199999809,8.300000191,5.400000095,1493,9.100000381,23535,0.800000012,50.29999924,37.40000153,11,96.72323608,2.602262735,37.11053085
"South","Warren County","VA",8872,8840,130,26142,30.79999924,7.800000191,5.199999809,2862,11.80000019,35130,0.899999976,36.70000076,44.59999847,17.10000038,94.27740479,4.942238331,37.013237
"South","Washington County","VA",3660,NA,83,45887,1,8.5,5.699999809,1785,12.19999981,25843,6.199999809,38.29999924,48.20000076,12,98.24351501,1.486259699,41.39516449
"South","Westmoreland County","VA",NA,NA,71,15480,15.10000038,11.69999981,7.300000191,2595,10.89999962,29916,3.400000095,44.29999924,41,13.10000038,66.25968933,32.97157669,40.20026016
"South","Wise County","VA",NA,NA,99,39573,-8.600000381,7.699999809,5.400000095,1662,8.600000381,23007,0.699999988,51.70000076,34.59999847,12.39999962,97.7282486,1.801733494,37.54327393
"South","Wythe County","VA",NA,NA,56,25466,0.800000012,8.899999619,6.5,1708,10,24620,3.200000048,34.5,48.79999924,14.80000019,96.09282684,3.455587864,41.20003128
"South","York County","VA",5720,NA,445,42422,32.40000153,5,2.400000095,3494,28.89999962,43406,0.100000001,31.10000038,51.09999847,17.20000076,81.29508209,15.5886097,47.06520081
"South","Alexandria City","VA",8872,8840,7394,111183,9.600000381,5.800000191,4.5,7558,48.5,50812,0,58.40000153,31.70000076,9.399999619,69.06541443,21.8909359,47.37684631
"South","Bedford City","VA",4640,NA,917,6073,4.099999905,11.60000038,13.30000019,3469,15,28133,0,40,45.29999924,13,77.2435379,22.03194427,39.66738129
"South","Bristol City","VA",3660,NA,1560,18426,-5,10.39999962,8.300000191,5193,13.80000019,24738,0,39.5,48.5,11.39999962,93.56344604,5.769021988,40.49712372
"South","Buena Vista","VA",NA,NA,951,6406,-6.400000095,8.899999619,7.199999809,1398,8.699999809,28345,0,46.5,38.59999847,13.19999981,95.11395264,4.402122974,34.34280396
"South","Charlottesville City","VA",1540,NA,3938,40341,1.600000024,6.5,5.699999809,7720,34.09999847,33729,0,58.29999924,31.60000038,9.399999619,76.06157684,21.22158623,36.93264771
"South","Chesapeake City","VA",5720,NA,487,151976,45,5.400000095,3,5458,16.89999962,39093,0.200000003,38,46.70000076,14.89999962,70.668396,27.41353989,40.70906067
"South","Clifton Forge City","VA",NA,NA,1446,4679,-11.19999981,11.80000019,12.69999981,3450,8.899999619,26996,0,51.09999847,33.70000076,13.39999962,84.78307343,14.85360146,40.02992249
"South","Colonial Heights City","VA",6760,NA,2191,16064,-0.5,10.19999981,5.300000191,5116,16.70000076,40929,0,20.5,63.09999847,15.60000038,96.50149536,0.803037822,52.29083633
"South","Covington City","VA",NA,NA,1561,6991,-24.20000076,11.69999981,10.39999962,3534,7,26091,0,50.29999924,34.70000076,14,85.15233612,13.86067772,41.03847885
"South","Danville City","VA",1950,NA,1243,53056,-5.400000095,10.89999962,7.800000191,4757,12.39999962,27752,0,41.40000153,48.70000076,8.5,62.66397858,36.62356567,37.05707169
"South","Emporia  City","VA",NA,NA,817,5306,-7.199999809,11.80000019,9.300000191,9258,13.39999962,25458,0,45.20000076,47.20000076,6.800000191,53.69393158,45.60874557,43.70523834
"South","Fairfax City","VA",8872,8840,3308,19622,-0.100000001,7.099999905,3.799999952,9888,41.29999924,56419,0,40.09999847,44.70000076,14.80000019,85.77107239,4.923045635,49.39863586
"South","Falls Church City","VA",8872,8840,4662,9578,-2,8.300000191,6.699999809,6948,52.79999924,62187,0,53,35.40000153,11.10000038,89.08957672,3.111296654,56.42096329
"South","Franklin City","VA",NA,NA,1107,7864,10.39999962,9,6.900000095,4444,14.39999962,26780,0,50.79999924,40.29999924,8.100000381,46.24872971,53.3952179,42.45930862
"South","Fredericksburg City","VA",8872,8840,1986,19027,17.39999962,7.5,6.099999905,5028,26.10000038,33353,0,47.5,41,10.69999981,76.03931427,21.62716103,36.15388489
"South","Galax City","VA",NA,NA,805,6670,0,10.60000038,9.899999619,2612,11.30000019,25490,0,40.79999924,46.40000153,11.80000019,93.23838043,5.802098751,35.14242935
"South","Hampton City","VA",5720,NA,2646,133793,11.80000019,6.300000191,3.299999952,6162,19.10000038,34291,0,46.90000153,38.5,13.19999981,58.41038132,38.85180664,37.27997589
"South","Harrisonburg City","VA",NA,NA,1827,30707,30.39999962,5.400000095,5,6334,28.70000076,32377,0,35.40000153,51.20000076,12.10000038,91.08020782,6.571791649,31.36744118
"South","Hopewell City","VA",6760,NA,2313,23101,0.800000012,7.5,5.5,6055,10,31516,0,35.59999847,47.5,15.30000019,72.23497009,25.58330727,34.81234741
"South","Lexington City","VA",NA,NA,2821,6959,-3.299999952,7.800000191,7.099999905,2886,32.09999847,35988,0,49.5,39.29999924,10,86.60726929,11.65397358,32.72021866
"South","Lynchburg City","VA",4640,NA,1338,66049,-1,8.5,7.900000095,5413,21.70000076,30141,0,38.40000153,50.09999847,10.19999981,72.45075989,26.41220856,37.8037529
"South","Manassas City","VA",8872,8840,3030,27957,95.40000153,2.799999952,2.099999905,4648,25.79999924,51045,0,32.70000076,48.90000153,17.70000076,83.4567337,10.33372688,39.8969841
"South","Manassas Park City","VA",8872,8840,3914,6734,8,2.599999905,1.100000024,3918,7.900000095,40213,0,33,46,20.70000076,88.22393799,7.276507378,25.54202461
"South","Martinsville City","VA",NA,NA,1451,16162,-12.10000038,11.19999981,8.100000381,6553,15.80000019,29604,0,46.40000153,40.70000076,11.30000019,62.70263672,36.83950043,40.94171524
"South","Newport News City","VA",5720,NA,2596,170045,22.29999924,5.900000095,3.400000095,6817,18.39999962,31180,0,42.09999847,43.79999924,13.5,62.58225632,33.5658226,35.92637253
"South","Norfolk City","VA",5720,NA,4717,261229,-4.900000095,6.400000095,4.099999905,9493,16.79999924,26818,0,54.5,32.40000153,12.69999981,56.7425499,39.05079269,26.42394257
"South","Norton City","VA",NA,NA,562,4247,-13.80000019,8.199999809,5.900000095,4937,11.60000038,21836,0,56.29999924,30.5,11.80000019,92.37108612,6.333882809,36.4492569
"South","Petersburg City","VA",6760,NA,1752,38386,-2.299999952,9.100000381,5.900000095,8649,13.5,27243,0,68.19999695,24.60000038,6.599999905,26.5565567,72.13046265,33.12926483
"South","Poquoson City","VA",5720,NA,725,11005,28.70000076,4.599999905,3.799999952,1333,29.39999962,48186,0,20,61.70000076,17.70000076,97.48296356,0.763289392,49.40481567
"South","Portsmouth City","VA",5720,NA,3153,103907,-0.200000003,8.699999809,5.099999905,9930,11.60000038,28517,0,54.29999924,33.40000153,11.60000038,51.21117783,47.33078766,36.1852417
"South","Radford City","VA",NA,NA,1645,15940,19.79999924,5.199999809,3.299999952,4137,29.10000038,31318,0,45.59999847,41.70000076,12.19999981,91.86323547,6.003764153,30.01881981
"South","Richmond City","VA",6760,NA,3365,203056,-7.699999809,8.300000191,7,12212,24.20000076,29021,0,59.79999924,30.5,8.800000191,43.3515892,55.21728134,39.2674942
"South","Roanoke City","VA",6800,NA,2255,96397,-3.5,9.5,7.599999905,8961,15.60000038,28203,0,50.40000153,38.20000076,10.69999981,74.59464264,24.26942825,36.49594879
"South","Salem City","VA",6800,NA,1633,23756,-0.5,9.699999809,6.900000095,3563,17.79999924,35619,0,37.79999924,48.20000076,13.39999962,94.59925842,4.483078003,44.91075897
"South","South Boston City","VA",NA,NA,1277,6997,-1,10.89999962,9.300000191,3011,14.5,27837,0,38.09999847,52,9.100000381,62.5410881,36.71573639,39.40259933
"South","Staunton City","VA",NA,NA,1244,24461,-0.600000024,9.5,7.5,3493,17.79999924,32414,0.200000003,30.89999962,54,12.39999962,86.59089661,12.59556007,37.74171066
"South","Suffolk City","VA",5720,NA,133,52141,11.89999962,7.900000095,5,6400,12.30000019,31379,1.700000048,45.5,43,10.60000038,54.68057632,44.58103943,38.78521729
"South","VA Beach City","VA",5720,NA,1680,393069,59.09999847,3.900000095,2,5863,25.5,39112,0.100000001,32.09999847,50,17.5,80.49681091,13.90875435,35.05364227
"South","Waynesboro City","VA",NA,NA,1337,18549,0.800000012,10.10000038,6.699999809,4452,18.20000076,32194,0,32.20000076,52.59999847,13.39999962,89.92937469,9.429080009,38.54116058
"South","Williamsburg City","VA",5720,NA,1406,11530,17.39999962,6.5,5.400000095,7274,42.90000153,36693,0,49.90000153,36.29999924,12,81.24891663,15.21248913,32.25498581
"South","Winchester","VA",NA,NA,2458,21947,13.10000038,8.699999809,6.599999905,8593,18.79999924,31974,0,35.90000153,49.79999924,13.60000038,88.63626099,10.01959229,35.089077
"West","Adams","WA",NA,NA,7,13603,7.800000191,6.800000191,4.5,5298,12.30000019,26652,6.099999905,31.60000038,45.5,22,66.8970108,0.227890909,33.7057991
"West","Asotin","WA",NA,NA,29,17605,10,8.899999619,7.699999809,5041,12.39999962,28146,1.700000048,42.59999847,31.89999962,24.29999924,97.33598328,0.215847775,43.14683151
"West","Benton","WA",6740,NA,71,112560,10,6.199999809,3.900000095,5384,23.29999924,37969,1.399999976,31.29999924,43.5,24.5,91.35749817,0.963930368,46.73241043
"West","Chelan","WA",NA,NA,18,52250,19.70000076,8.600000381,7.099999905,6625,16.70000076,29631,5.800000191,33.5,45.59999847,19.60000038,92.5033493,0.153110042,44.93014526
"West","Clallam","WA",NA,NA,34,56464,15.5,12.19999981,8.199999809,4384,16.10000038,30451,1,37.70000076,34.09999847,27.10000038,92.9955368,0.568503797,50.78102875
"West","Clark","WA",6442,6440,415,238053,35.59999847,6.300000191,4.300000191,4362,16.79999924,36209,1,40,34.59999847,24.60000038,94.59741974,1.25014174,44.75305939
"West","Columbia","WA",NA,NA,5,4024,-2.5,11.10000038,8.100000381,4773,15.10000038,26806,6.5,34.90000153,39.79999924,24.29999924,96.27236938,0.024850894,47.56461334
"West","Cowlitz","WA",NA,NA,75,82119,7,7.699999809,5.800000191,4391,11.30000019,32842,0.899999976,43.59999847,29,26.79999924,95.6124649,0.350710541,42.04751587
"West","Douglas","WA",NA,NA,16,26205,28.89999962,7.300000191,4.800000191,3446,13.80000019,30555,5.900000095,33.79999924,44.5,21,92.88685608,0.171722949,42.15989304
"West","Ferry","WA",NA,NA,3,6295,15.60000038,6.699999809,3.900000095,2635,12,28395,5.199999809,37.70000076,30.20000076,29.79999924,80.76251221,0.317712456,40.61954117
"West","Franklin","WA",6740,NA,33,37473,15.60000038,6.300000191,3.599999905,7252,13.39999962,27808,5.400000095,34.20000076,41,23.70000076,71.8303833,3.495850325,29.18634796
"West","Garfield","WA",NA,NA,3,2248,-9.899999619,12.30000019,10,4230,13.69999981,29128,19,35.79999924,46.90000153,16.79999924,98.84341431,0,58.76334381
"West","Grant","WA",NA,NA,22,54758,21.10000038,7.900000095,4.800000191,5808,11.89999962,26005,6.900000095,33.20000076,43.40000153,22.29999924,85.78837585,1.093904138,40.03250504
"West","Grays Harbor","WA",NA,NA,34,64175,-1.200000048,9.199999809,6.699999809,6069,11,28257,1.299999952,46.29999924,25.29999924,27.39999962,93.85274506,0.185430467,42.44331741
"West","Island","WA",7602,7600,314,60195,48.70000076,9.100000381,4.699999809,1991,20,31824,0.600000024,35.20000076,35.09999847,29,91.42620087,2.415482998,45.13331604
"West","Jefferson","WA",NA,NA,12,20146,39.90000153,13.60000038,7.099999905,4574,21.79999924,29907,1.299999952,47.5,26.79999924,24.5,95.56239319,0.416956216,64.24104309
"West","King","WA",7602,7600,733,1507319,22.70000076,6.5,4.599999905,8040,32.79999924,44555,0.100000001,50.20000076,27.39999962,21.5,84.82159424,5.061237812,51.65416336
"West","Kitsap","WA",7602,1150,532,189731,43.20000076,6.300000191,4.400000095,4599,19.79999924,36388,0.400000006,38.90000153,33.09999847,27,90.16080475,2.691705704,46.68082809
"West","Kittitas","WA",NA,NA,12,26725,12.19999981,7.400000095,5.800000191,6217,22.20000076,28535,4.300000191,43.90000153,32.90000153,22.39999962,95.5247879,0.565014005,46.34237671
"West","Klickitat","WA",NA,NA,9,16616,8.399999619,7.800000191,5.800000191,3401,10.89999962,27124,4.199999809,40.29999924,30.39999962,28.29999924,92.57944489,0.156475693,41.21930695
"West","Lewis","WA",NA,NA,26,59358,9.699999809,8.699999809,7,4420,11.80000019,28656,2.799999952,28.70000076,45.29999924,24.60000038,97.14444733,0.318406969,45.76973724
"West","Lincoln","WA",NA,NA,4,8864,-6.199999809,10.5,9.199999809,2397,16,28711,14.39999962,33.5,43.59999847,22.20000076,97.664711,0.16922383,55.69720078
"West","Mason","WA",NA,NA,44,38341,37.09999847,10.80000019,5.599999905,4232,13.60000038,30429,0.899999976,41.09999847,29.39999962,28.39999962,93.29177856,0.865913749,51.18802261
"West","Okanogan","WA",NA,NA,7,33350,11.80000019,7.800000191,6.099999905,6258,12,23147,7.199999809,38.5,32.70000076,27.20000076,82.8035965,0.15592204,39.07946014
"West","Pacific","WA",NA,NA,20,18882,13.30000019,12.89999962,8.699999809,3965,11.30000019,25244,1.200000048,49.59999847,24.20000076,25.39999962,93.65003967,0.301874787,48.99904633
"West","Pend Oreille","WA",NA,NA,7,8915,12.30000019,8.399999619,5.5,4287,12,24623,2.099999905,38.09999847,32.40000153,28.39999962,96.91531372,0.134604603,52.89960861
"West","Pierce","WA",7602,8200,370,586203,27.60000038,6.199999809,4.300000191,6981,17.5,35108,0.300000012,42.40000153,32.09999847,24.70000076,85.06302643,7.200577259,41.13745499
"West","San Juan","WA",NA,NA,62,10035,39,13.80000019,7.699999809,3692,33.5,36851,1.899999976,47.09999847,26.70000076,25,97.76781464,0.229197815,70.92177582
"West","Skagit","WA",NA,NA,50,79555,34.40000153,9.100000381,6.5,5378,16.29999924,32831,2.299999952,39.09999847,32.90000153,26.89999962,93.18458557,0.351957768,51.19477081
"West","Skamania","WA",NA,NA,5,8289,8.600000381,6.300000191,4.5,3874,11.69999981,30936,1.700000048,40.09999847,29.89999962,28.5,96.35662079,0.060320906,44.39618683
"West","Snohomish","WA",7602,7600,240,465642,48.5,5.699999809,3.799999952,4243,19.29999924,41092,0.699999988,39.29999924,30.70000076,29.20000076,93.31976318,1.023747802,48.41272736
